image_path,label,mean_left_knee_angle,mean_right_knee_angle,mean_left_thigh_angle,mean_right_thigh_angle,mean_torso_tilt,mean_head_above_shoulders,mean_wrist_dist_drink_related,mean_face_dist_drink_related,mean_wrist_dist_phone_related,mean_face_dist_phone_related,mean_wrist_dist_laptop_related,mean_face_dist_laptop_related,mean_hip_dist_chair_related,min_left_knee_angle,min_right_knee_angle,min_left_thigh_angle,min_right_thigh_angle,min_torso_tilt,min_head_above_shoulders,min_wrist_dist_drink_related,min_face_dist_drink_related,min_wrist_dist_phone_related,min_face_dist_phone_related,min_wrist_dist_laptop_related,min_face_dist_laptop_related,min_hip_dist_chair_related,max_wrist_near_chair_related_sec,max_face_near_chair_related_sec,max_wrist_near_drink_related_sec,max_face_near_drink_related_sec,max_wrist_near_laptop_related_sec,max_face_near_laptop_related_sec,max_wrist_near_phone_related_sec,max_face_near_phone_related_sec,max_wrist_near_reading_related_sec,max_face_near_reading_related_sec
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/IamLegend_dive_f_nm_np1_fr_bad_19,dive,172.87830087709236,174.04219275034484,85.56148420825488,81.96713375624671,52.630605661628266,0.5,999.0,999.0,999.0,999.0,999.0,999.0,999.0,171.97526464529884,168.5421695316089,84.20107647623954,80.98481438431052,50.77680488873111,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Jeff_Bungee_Jumping_dive_f_cm_np1_fr_bad_0,dive,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Jeff_Bungee_Jumping_dive_f_cm_np1_fr_bad_1,dive,175.9120435077444,169.4752377775783,2.7058797590396275,5.268014398281789,2.8369305992760627,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,173.7850919927112,168.3606401207237,0.5727633157616309,0.2928690222875019,1.188185493315566,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Jeff_Bungee_Jumping_dive_f_cm_np1_ri_bad_2,dive,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/K_pfer_Basti_dive_f_cm_np1_ba_bad_0,dive,586.7445364233076,999.0,506.48813752249276,503.6011721829473,6.785238516217669,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,174.4890728466152,999.0,13.97627504498549,8.202344365894639,5.397951990485283,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/K_pfer_dive_f_cm_np1_fr_bad_0,dive,129.9031126511244,999.0,36.23176584997681,22.98715327259563,9.097025318989726,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,129.9031126511244,999.0,36.23176584997681,22.98715327259563,9.097025318989726,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/K_pfer_ins_Eiswasser_trendfun_net_dive_f_cm_np1_ba_bad_0,dive,164.30828182359363,156.1357750730856,3.735402471754904,14.621212835307531,3.4866471455085497,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,151.69061535190838,142.95482227326852,3.0139243833132627,6.1942996483166715,2.5012123656449816,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/K_pfer_von_10-Meter-Brett_dive_f_cm_np1_ri_bad_0,dive,146.89565102393732,139.01814688061444,17.59800814714698,21.04061157578202,28.56149149041143,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,146.89565102393732,139.01814688061444,17.59800814714698,21.04061157578202,28.56149149041143,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Marc_-_K_pfer_-_1m_dive_f_cm_np1_le_bad_0,dive,144.1607569205526,143.8689644113074,2.1385979491408946,2.262574185696992,14.028292636306153,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,144.1607569205526,143.8689644113074,2.1385979491408946,2.262574185696992,14.028292636306153,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Matze_-_Wanne_mit_Angriff_-_Butcho_K_pfer_-_1m_dive_f_cm_np1_fr_bad_0,dive,135.773313269004,132.0040938528238,31.564578318539066,26.99496896250751,47.16313317267606,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,135.773313269004,132.0040938528238,31.564578318539066,26.99496896250751,47.16313317267606,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_2,dive,173.38843575093276,152.86354969900287,999.0,999.0,21.266444647089994,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,173.38843575093276,152.86354969900287,999.0,999.0,21.266444647089994,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_4,dive,175.32345437026558,171.96497257109021,13.765355610198602,6.111367109261317,17.85865777589904,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,175.32345437026558,171.96497257109021,13.765355610198602,6.111367109261317,17.85865777589904,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_5,dive,146.43612813313447,151.99556516002056,26.429777580155914,20.72014579903099,18.974307975767324,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,116.03821896745329,127.00412327143376,7.276003790324116,7.090474928857149,15.961278533069951,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_ri_bad_1,dive,516.7729245606503,999.0,19.597026131861853,506.6648183617281,19.547542073506154,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,34.545849121300535,999.0,10.380108017171459,14.329636723456227,4.5387127196409205,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_ri_bad_3,dive,568.2160814154672,564.9039829334281,535.2383055484922,75.47736778691042,11.210757815950734,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,137.4321628309345,130.80796586685608,71.47661109698447,74.83186086519169,7.019549166779163,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Oberstrick_-_K_pfer_-_3m_dive_f_cm_np1_le_bad_0,dive,173.4198509939527,175.94011465696298,1.2730806370286134,8.176543858928856,10.334690891528682,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,170.8818267251691,174.8288919409626,1.1281328755102964,8.149233719072711,7.902980828699108,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/OldSchool_dive_f_cm_np2_ri_bad_15,dive,178.06245151705318,175.01279066039064,1.4241457596619542,0.5285094154549231,5.256554484369278,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,178.06245151705318,175.01279066039064,1.4241457596619542,0.5285094154549231,5.256554484369278,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Parkour_Dive_dive_f_cm_np1_le_bad_0,dive,450.272205150659,448.51922893475495,17.389448062389246,19.03770622633578,23.00292087950476,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,172.74281926780927,167.43518176844916,0.2253173243385266,0.24506294717838148,0.0971436485375845,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Parkour_Dive_dive_f_cm_np1_le_bad_1,dive,78.81150219631556,576.0250610159638,20.141728337803425,19.81771915712821,24.084472157377416,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.5972372475212682,153.05012203192769,10.611456817630582,11.18911102206265,14.751198198311918,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Parkour_dive_u_cm_np1_fr_bad_0,dive,150.07477061033833,151.40682475571617,5.883540979120346,3.4671334300838788,26.07687768839303,0.5,999.0,999.0,999.0,999.0,999.0,999.0,999.0,127.37140559651715,124.60957030637832,5.599510409545426,0.5192443465190539,0.9117460657891442,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Pirates_1_dive_f_cm_np1_ri_bad_8,dive,999.0,999.0,999.0,999.0,6.827982830958335,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,6.827982830958335,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Pirates_1_dive_f_nm_np1_ba_bad_7,dive,166.72507791838507,170.4015507886932,2.054963330910221,1.6400378021953388,2.7751997214302846,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,166.72507791838507,170.4015507886932,2.054963330910221,1.6400378021953388,2.7751997214302846,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Pirates_1_dive_f_nm_np1_fr_bad_3,dive,572.2120357641234,588.7717855027945,43.896874454586936,19.777161393123517,5.469222919248468,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,145.4240715282466,178.5435710055891,35.20062646993884,19.003214390121503,0.47010613878959906,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Pirates_3_dive_f_cm_np1_fr_bad_2,dive,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Pirates_5_dive_f_cm_np1_ba_bad_0,dive,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Pirates_5_dive_f_cm_np1_fr_bad_6,dive,586.7512110656182,579.8423433557891,999.0,999.0,510.7833712508329,-0.5,999.0,999.0,999.0,999.0,999.0,999.0,999.0,174.50242213123641,160.68468671157837,999.0,999.0,22.566742501665793,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Pirates_5_dive_f_cm_np1_le_bad_3,dive,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Pirates_5_dive_f_cm_np1_le_bad_5,dive,999.0,999.0,3.0866023687071418,999.0,5.105839901137266,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.0866023687071418,999.0,5.105839901137266,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/RATRACE_dive_f_cm_np1_ba_bad_41,dive,999.0,999.0,500.30661070718673,999.0,17.120328260424333,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.6132214143734493,999.0,13.079392731326768,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/RATRACE_dive_f_cm_np1_le_bad_25,dive,100.52183142468729,84.18247327894528,70.71590634986093,67.0252660724396,7.224010133045552,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,100.52183142468729,84.18247327894528,70.71590634986093,67.0252660724396,7.224010133045552,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/RETURN_OF_THE_KING_dive_f_nm_np1_ba_bad_38,dive,999.0,999.0,999.0,999.0,999.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Red_Bull_Cliff_Diving_2009_Croatia_-_Oliver_Pocher_dive_u_cm_np1_ba_bad_0,dive,999.0,999.0,999.0,999.0,338.87749098263225,0.3333333333333333,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,6.994420953376402,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Return_of_the_King_1_dive_f_cm_np1_fr_bad_10,dive,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Return_of_the_King_1_dive_f_cm_np1_fr_bad_11,dive,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Splashdiving_II_dive_f_cm_np1_ri_med_0,dive,166.33185331978567,174.63991207630016,16.58076720016684,12.689538200708274,9.724098320017745,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,166.33185331978567,174.63991207630016,16.58076720016684,12.689538200708274,9.724098320017745,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Splashdiving_II_dive_f_cm_np1_ri_med_2,dive,164.76720708364792,166.9294339574692,1.3437375122149327,3.688692888000112,39.74899161735565,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,164.76720708364792,166.9294339574692,1.3437375122149327,3.688692888000112,39.74899161735565,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Stadtparksee_hamburg_schwimm_k_pfer_robert_sommer_dive_f_cm_np1_ba_bad_0,dive,144.59432254218638,140.55518845003172,41.40866603024228,40.35546168654799,16.213160004135087,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,119.67840935516415,115.45424676698536,8.013533678496714,5.021212912307912,13.156780001603035,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/Two_Towers_6_dive_f_cm_np1_fr_bad_4,dive,999.0,999.0,999.0,26.98745500988021,14.300200005698567,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,26.98745500988021,14.300200005698567,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ba_bad_0,dive,584.907253665722,585.5187029613,502.86226119437873,32.324177273193115,25.16487990148231,0.5,999.0,999.0,999.0,999.0,999.0,999.0,999.0,170.81450733144405,172.03740592260002,6.724522388757496,6.622852423362403,1.4175746522148542,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ba_bad_3,dive,179.73118486405332,179.86552337844716,1.5192988791812458,5.2169757434290025,4.2777662792450215,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,179.73118486405332,179.86552337844716,1.5192988791812458,5.2169757434290025,4.2777662792450215,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_le_bad_1,dive,164.34291942260458,165.97169885692352,36.81989154016708,36.574690676254995,14.6496080871838,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,164.34291942260458,165.97169885692352,36.81989154016708,36.574690676254995,14.6496080871838,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ri_bad_2,dive,159.69440956250688,162.76690061104267,32.059102815985256,31.099816757641523,2.5063856481816775,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,156.1540147670761,156.62822054350488,14.209748588573188,17.96681601532461,0.6701164386880191,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/dive/hecht_sprung_dive_f_cm_np1_ri_bad_0,dive,177.66822551278057,177.3341004890786,1.246192694136453,0.5958321504001404,6.0365167929940915,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,177.66822551278057,177.3341004890786,1.246192694136453,0.5958321504001404,6.0365167929940915,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/19th_Century_Cavalry_Sabre_Draw_draw_sword_u_nm_np1_fr_bad_0,draw_sword,999.0,999.0,999.0,999.0,2.2366616916634965,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.539010291353225,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/19th_Century_Cavalry_Sabre_Draw_draw_sword_u_nm_np1_fr_bad_1,draw_sword,999.0,999.0,999.0,999.0,2.992708931875607,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.575537615078085,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/A_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_0,draw_sword,999.0,999.0,999.0,999.0,666.8137780110172,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.441334033051923,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/A_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_1,draw_sword,999.0,999.0,999.0,999.0,668.0594496802049,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,6.178349040614839,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/A_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_2,draw_sword,999.0,999.0,999.0,999.0,333.94679897016596,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.17055685177808677,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/Albion_Mercenary_Draw_Cutting_(From_the_Scabbard)_draw_sword_u_cm_np1_fr_med_0,draw_sword,999.0,999.0,999.0,999.0,2.4732757949798514,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.1845674583386958,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/Albion_Mercenary_Draw_Cutting_(From_the_Scabbard)_draw_sword_u_cm_np1_fr_med_1,draw_sword,999.0,999.0,999.0,999.0,3.7088738214606263,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.5594492880564266,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/Albion_Mercenary_Draw_Cutting_(From_the_Scabbard)_draw_sword_u_cm_np1_fr_med_2,draw_sword,999.0,999.0,999.0,999.0,3.14097128028939,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.8692038822589292,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/Christian_Martial_Arts_-_Yeshua-Do_Shimmyo_Ken-Ryu_Iai-jutsu_draw_sword_f_nm_np1_fr_med_0,draw_sword,445.38420465111966,444.1728263526931,345.46300818626713,344.8717890411792,3.292702873355482,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,165.9610267063834,166.121315426808,18.637966025134073,13.617071150162417,0.37452642327210367,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/Cold_Steel_Scottish_Broad_Sword_draw_sword_u_cm_np1_fr_med_0,draw_sword,999.0,999.0,999.0,501.2380436786087,0.3666741636811576,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,3.476087357217376,0.18400378986976632,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_0,draw_sword,999.0,999.0,999.0,999.0,3.158974561977694,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.035731484308804,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_1,draw_sword,999.0,999.0,999.0,999.0,3.633535393075814,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.8252935878450627,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/rajat/datasets/hmdb51_kaggle/extracted/draw_sword/DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_2,draw_sword,999.0,999.0,999.0,999.0,3.900624016718481,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.8554752442422103,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
