image_path,label,mean_left_knee_angle,mean_right_knee_angle,mean_left_thigh_angle,mean_right_thigh_angle,mean_torso_tilt,mean_head_above_shoulders,mean_wrist_dist_drink_related,mean_face_dist_drink_related,mean_wrist_dist_phone_related,mean_face_dist_phone_related,mean_wrist_dist_laptop_related,mean_face_dist_laptop_related,mean_hip_dist_chair_related,mean_wrist_dist_baseball_related,mean_wrist_dist_baseball_bat_related,mean_wrist_dist_barbell_related,mean_wrist_dist_bench_related,mean_wrist_dist_bowling_ball_related,mean_wrist_dist_guitar_related,mean_wrist_dist_jump_rope_related,mean_wrist_dist_tennis_racket_related,min_left_knee_angle,min_right_knee_angle,min_left_thigh_angle,min_right_thigh_angle,min_torso_tilt,min_head_above_shoulders,min_wrist_dist_drink_related,min_face_dist_drink_related,min_wrist_dist_phone_related,min_face_dist_phone_related,min_wrist_dist_laptop_related,min_face_dist_laptop_related,min_hip_dist_chair_related,min_wrist_dist_baseball_related,min_wrist_dist_baseball_bat_related,min_wrist_dist_barbell_related,min_wrist_dist_bench_related,min_wrist_dist_bowling_ball_related,min_wrist_dist_guitar_related,min_wrist_dist_jump_rope_related,min_wrist_dist_tennis_racket_related,max_wrist_near_barbell_related_sec,max_face_near_barbell_related_sec,max_wrist_near_baseball_bat_related_sec,max_face_near_baseball_bat_related_sec,max_wrist_near_baseball_related_sec,max_face_near_baseball_related_sec,max_wrist_near_bench_related_sec,max_face_near_bench_related_sec,max_wrist_near_bowling_ball_related_sec,max_face_near_bowling_ball_related_sec,max_wrist_near_chair_related_sec,max_face_near_chair_related_sec,max_wrist_near_drink_related_sec,max_face_near_drink_related_sec,max_wrist_near_guitar_related_sec,max_face_near_guitar_related_sec,max_wrist_near_jump_rope_related_sec,max_face_near_jump_rope_related_sec,max_wrist_near_laptop_related_sec,max_face_near_laptop_related_sec,max_wrist_near_phone_related_sec,max_face_near_phone_related_sec,max_wrist_near_reading_related_sec,max_face_near_reading_related_sec,max_wrist_near_tennis_racket_related_sec,max_face_near_tennis_racket_related_sec
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0342,bench_press,113.8622282711837,109.36195276012609,87.17515405395037,87.77047276910957,43.130872228758236,0.2,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,107.79391067130119,103.09144169833148,82.1610034993981,83.87049716229983,26.381545124700995,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0343,bench_press,110.50243173000091,110.70624161258644,70.6610365457652,69.92862264493367,159.44645449396546,0.3333333333333333,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,97.9587531376687,92.83227527318563,61.63491437330565,63.004080448535355,28.42756198501531,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0344,bench_press,137.74854331626275,74.75450247175392,115.38057077594054,59.29792171605246,137.89228318033213,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,72.2638764185887,42.96165958196122,55.96574161668354,38.01110291191651,82.27986093008927,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0345,bench_press,356.3851382898234,313.93362498323137,39.63141846308505,38.94444461480442,16.872085434202504,0.22727272727272727,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,102.03738312687658,102.51781490261753,0.5712743930366269,0.8487677637376922,2.071018517550307,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0346,bench_press,89.9546598681075,103.35137231863777,72.47661035353241,57.026983053347045,614.076130054876,-0.2,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,85.77438177306367,97.41717238940726,67.87607954075578,49.918596397475966,26.357964248688102,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0347,bench_press,797.0199140303729,658.8824672802319,43.411981738400904,16.332290831914353,44.08811434971385,-0.9230769230769231,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,93.17545388536941,46.717975097589665,10.707068882788853,0.829877256202776,1.691888410903605,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0348,bench_press,999.0,924.4594896580807,743.5110152577894,411.0923507358304,43.156961244484236,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,179.0543862388875,48.310526932615936,66.8406778399137,37.15177988127442,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0349,bench_press,151.42533113970313,138.2777503440656,531.1647413813777,57.7232072898519,214.70413269735675,-0.16666666666666666,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,141.74717833713663,121.17167086952226,61.2949510289437,28.24815600625369,52.80915822234179,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0350,bench_press,106.78662924601394,99.41910670113516,65.38352290866185,78.00803558170587,928.7079347524267,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,95.56182769367479,89.44378110526362,57.769590280043055,71.43500008210138,14.911086533973286,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0351,bench_press,104.66604142368695,104.13669430410211,59.821883323103975,71.68221080569478,930.9852136533502,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,90.0515418960152,97.52115084085285,48.09534395602606,66.7600887237829,46.79299114690385,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0352,bench_press,114.31717839447455,97.11969410075258,53.721969341449494,73.01764043566828,731.4143097469558,-0.9090909090909091,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,108.10895984750563,88.92374576711997,42.598512803498124,70.40969187397218,12.838141559972524,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0353,bench_press,118.69876157138982,114.07655338679393,61.617559225689945,68.40202581414725,424.6531743038948,-0.6666666666666666,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,104.42797172651692,107.38651583719333,53.18255258248607,54.26008575912938,3.2015630158613178,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0354,bench_press,126.87001650652935,119.3886622274111,48.53901793175519,64.60541586689459,563.9274493659756,-0.8888888888888888,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,121.11748712058257,113.69165140229333,45.06951971040629,61.58527004336517,13.733129117722491,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0355,bench_press,126.26966357135653,111.4163539937064,45.65783704190639,61.4106201745908,698.0427929941895,-0.7692307692307693,922.1610691906037,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,115.22732629208336,101.86878902394415,10.321792514937194,43.944185824937094,17.36178656202236,-1.0,0.09389947784823667,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0356,bench_press,890.3589161034403,693.4026622998214,284.40284467586434,175.87059945517626,76.1167496997608,0.5294117647058824,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,63.54608100092642,95.72360361419445,4.362394981783579,2.4995099761048,69.38385557771637,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0357,bench_press,223.52371350029415,221.1658567493359,18.142247151349956,33.18209889666399,351.1349037674061,-0.1111111111111111,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,76.14046834240936,99.3889394282346,2.937559027685016,5.4354373755719685,7.093907332019652,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0358,bench_press,999.0,999.0,999.0,999.0,669.2817846315822,0.3333333333333333,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.1011083417395406,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0359,bench_press,235.71825041020196,238.51484443793657,158.86933302060007,158.81555296433277,163.94856828866438,0.3333333333333333,666.362762235703,666.3987339574237,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,61.817058282901016,94.98629107737494,0.7960210658653477,1.909247712471307,1.2419634286677643,-1.0,0.7686266700388853,0.9014165530582284,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0360,bench_press,90.89416163802593,95.5139589543684,77.21649237388775,77.31524146335535,72.05945895200158,0.25,749.5428018664924,749.5917674416912,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,43.10488350317384,70.99985581690215,60.72682751727288,64.21250746163705,31.998489761680336,-1.0,1.1342888749165272,1.350293100805115,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0361,bench_press,160.49715108790826,168.87743190732016,24.686231830898073,19.19459554809532,120.29877534431166,-0.8,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,151.9207274141989,152.50435717595218,18.133173828498936,1.9099037338426732,5.220519401447958,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0362,bench_press,504.6793560456195,684.9362605830687,71.32378705772227,325.9834308449128,85.83126145632065,0.7272727272727273,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,5.984854708641394,55.51193388528216,40.26380788732933,57.37300949612566,80.92834097243858,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0363,bench_press,614.5952889179457,619.8451272044373,39.066258160335494,35.39423227059913,2.468038304240624,0.45454545454545453,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,138.31532705372675,151.68127818251952,23.994092603960624,28.16565553372113,0.9469333243114261,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0364,bench_press,161.80723843142553,167.04110745504562,20.55374106451235,20.99849142360513,10.059704494778044,0.08333333333333333,999.0,999.0,999.0,999.0,999.0,999.0,915.8102725121344,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,153.77936499822175,155.0600003678966,13.802172234035133,7.444207319095161,2.170007286037664,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,0.7232701456121867,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0365,bench_press,87.00580774565175,81.01128950336647,70.28940644381031,65.91634024999847,79.85080388378093,0.5909090909090909,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,74.73966117922244,71.61802537973679,61.76904302538337,58.709135773262055,67.75629077286467,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0366,bench_press,133.31591931485193,130.71309306762913,77.21737679960107,79.68735640669018,87.44905101718206,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,111.49305481127931,107.34419854816196,61.73281608128594,64.98387037078108,85.70201519932475,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0367,bench_press,101.75421620618008,115.0367210534215,522.4806835428725,520.8942650798695,541.0442557815331,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,50.22318624713442,50.776157720296936,45.9613670857449,42.788530159738976,83.08851156306622,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0368,bench_press,160.96832953080795,156.81235464046034,31.523319390281802,8.144362595571637,44.91765791899959,0.6666666666666666,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,143.78509227872004,139.18233639749317,7.305962506258043,0.09612522700826805,35.848295289513445,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0369,bench_press,114.64826935888954,110.54626757322053,65.2376838976061,63.90696375208799,26.766452301247522,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,114.64826935888954,110.54626757322053,65.2376838976061,63.90696375208799,26.766452301247522,1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0370,bench_press,119.94668682834397,139.41289802623302,334.082862658734,452.2270325157486,146.5371316571734,0.2857142857142857,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.93281012044247,111.54938770590385,57.93021729018788,33.109709196085056,0.10445804800576616,0.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0371,bench_press,124.3602884794007,142.9263051510333,62.361260569305585,679.631887291309,6.032649361994991,-0.3333333333333333,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,114.17320351366429,130.3580922075018,51.03276221242125,39.21686343658469,3.9555905620279295,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0372,bench_press,87.90965274847262,95.58880923505559,82.51408299240973,80.65560076731559,345.3289170248173,-0.8947368421052632,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,72.35619096475382,78.00681166780208,25.423478221528192,26.012249358231426,4.5679800591953414,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0376,bench_press,125.36168289732775,123.50018167432637,35.02717838514844,37.50469675044574,13.988850130221659,0.6666666666666666,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,54.63077117772792,65.31653962948263,9.702088313422616,6.91195925373538,0.5150393998598157,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\alank\OneDrive\Desktop\HOI Internship\InteractionCaptionGenerator\Dataset\Penn Action Dataset\Penn_Action\frames\0377,bench_press,912.8096205519473,918.8070103134105,285.61532466548397,118.90292198657463,291.77935153044723,-0.45454545454545453,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,50.90582607142076,116.87711344751591,1.8787404498125764,0.3802609928933999,0.2957924149534629,-1.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
