object_class,mean_wrist_dist,min_wrist_dist,max_wrist_near_sec,mean_face_dist,min_face_dist,max_face_near_sec,mean_shoulder_dist,min_shoulder_dist,mean_hip_dist,min_hip_dist,mean_knee_dist,min_knee_dist,obj_width_norm,obj_height_norm,openable,cuttable,pourable,containable,supportable,holdable
unknown,0.0034095719957684943,0.0,0.4,0.04209219599257061,0.0,0.4,0.017384809038551604,0.0,0.019108609013739383,0.0,166.5168122719571,0.0,0.990625,1.320833333333333,0,0,1,1,1,1
unknown,0.054311242154733104,0.0,0.3,0.09249478539708049,0.0,0.3,0.06822314527371826,0.0,0.08506261227994932,0.0,333.0688826654654,0.0205698260165374,0.521875,0.6958333333333333,0,0,0,1,1,1
unknown,0.33272812189241974,0.32076927217041273,0.06666666666666667,0.6183557831144567,0.5955686458412924,0.0,0.4611943407172293,0.44408612914000783,0.4193706066845658,0.412157818409242,999.0,999.0,0.128125,0.17083333333333334,0,0,0,0,0,1
unknown,0.00027619048942701497,0.0,0.1,0.38533818135040554,0.3506841023089542,0.0,0.24240982506577535,0.20573637475258688,0.20194881382027538,0.1603844516574645,666.144877429583,0.43463228874889337,0.125,0.16666666666666666,0,0,1,1,0,1
unknown,1.6889656801918365,1.1177665468985085,0.0,1.7390611294436946,1.2571563136440784,0.0,1.584167057289154,1.1248660356707814,1.3211006511533518,0.9486967697195178,1.3408750525282225,1.0162050786635157,0.36249999999999993,0.48333333333333334,0,0,1,1,1,1
unknown,1.484522908252087,1.436343910783284,0.0,1.4849265459268823,1.450722146074631,0.0,1.3613726510437938,1.3217686337866077,1.1337891619796192,1.1058903694492723,1.0867721133599306,1.024794283749476,0.3625,0.48333333333333334,0,0,0,0,1,0
unknown,0.033396768588826044,0.0,1.0666666666666667,0.010479272512464147,0.0,1.0666666666666667,0.0,0.0,0.0,0.0,124.875,0.0,0.828125,1.1041666666666667,1,0,1,1,1,1
unknown,0.06363875849056351,0.0,0.06666666666666667,0.010114192604994146,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,499.5,0.0,0.828125,1.1041666666666667,0,0,1,1,1,1
unknown,0.17305426804072974,0.0,0.3,0.1702223794724809,0.0,0.26666666666666666,0.09763215313302671,0.0,0.001727515279689402,0.0,149.89485534469998,0.0,0.828125,1.104166666666667,1,0,1,1,1,1
unknown,0.0,0.0,0.03333333333333333,0.07626734097480807,0.07626734097480807,0.03333333333333333,0.0329393569491374,0.0329393569491374,0.11458738927627772,0.11458738927627772,0.18185862868274957,0.18185862868274957,0.146875,0.19583333333333333,1,0,0,1,0,1
unknown,0.17770464758249624,0.17770464758249624,0.03333333333333333,0.2781883002225164,0.2781883002225164,0.03333333333333333,0.41280607406129854,0.41280607406129854,0.7196218788523085,0.7196218788523085,0.607344021831469,0.607344021831469,0.14375,0.19166666666666668,1,0,0,0,0,1
unknown,0.37106499977900476,0.18440268655131437,0.06666666666666667,0.5431133417275119,0.5120715247754096,0.0,0.5049096110189034,0.44057071284562044,0.4531284439129782,0.4365938292479915,999.0,999.0,0.17395833333333335,0.23194444444444443,1,0,0,1,0,1
unknown,0.41978088550182535,0.14810242681157995,0.16666666666666666,0.4741969675941228,0.36253880246962517,0.0,0.5568856375144318,0.3801769718255797,0.8366434028459605,0.5756528675618143,999.0,999.0,0.15085227272727275,0.20113636363636364,0,0,0,0,0,1
unknown,0.22756502357015115,0.22756502357015115,0.03333333333333333,0.514200717552425,0.514200717552425,0.0,0.5587438708725774,0.5587438708725774,0.8227916755837904,0.8227916755837904,999.0,999.0,0.146875,0.19583333333333333,1,0,0,1,0,1
unknown,0.4120753694283892,0.13217861634554615,0.1,0.5360714932964443,0.4877594926844872,0.0,0.5913488646490704,0.5353914166748781,0.8642540659539915,0.7988867128620745,999.0,999.0,0.1534722222222222,0.20462962962962963,0,0,0,0,0,1
unknown,0.0021266550171653515,0.0,0.1,0.1444023964804886,0.13393933731838326,0.1,0.01739318696831985,0.0029652432885919574,0.08963976097259212,0.055928242224597344,999.0,999.0,0.209375,0.2791666666666667,1,0,0,1,0,1
unknown,0.17391007185551266,0.024516335385123895,0.2,0.0003838111751954885,0.0,0.4,0.10183216557743431,0.0,0.5384371025539331,0.404779850661908,999.0,999.0,0.19453125000000002,0.259375,0,0,0,0,0,1
unknown,0.35778444617202876,0.35778444617202876,0.0,0.5821282128622757,0.5821282128622757,0.0,0.4317216635908145,0.4317216635908145,0.4727813031960665,0.4727813031960665,0.4962739377209835,0.4962739377209835,0.234375,0.3125,1,0,0,0,0,1
unknown,0.5622841266655846,0.3686595327668606,0.0,0.7808935577136665,0.6354272274115497,0.0,0.7382695518860918,0.4660493534959363,0.6925807907546813,0.4739717727904765,832.615364548575,0.48876702306334846,0.234375,0.3125,1,0,0,1,0,1
unknown,0.5865159541524492,0.5865159541524492,0.0,0.7205343777317512,0.7205343777317512,0.0,0.6055893891533382,0.6055893891533382,0.5969875925062573,0.5969875925062573,999.0,999.0,0.234375,0.3125,1,0,0,0,0,1
unknown,0.6227373658051445,0.6227373658051445,0.0,0.7981867512738919,0.7981867512738919,0.0,0.6626228696156995,0.6626228696156995,0.6425600476590214,0.6425600476590214,999.0,999.0,0.234375,0.3125,1,0,0,1,0,1
unknown,0.629147544578122,0.629147544578122,0.0,0.8061893066479345,0.8061893066479345,0.0,0.7897235287524659,0.7897235287524659,0.7325684007616153,0.7325684007616153,0.8247753476467969,0.8247753476467969,0.234375,0.3125,1,0,0,0,0,1
unknown,0.44849651125279516,0.16382652215163204,0.06666666666666667,0.7474489563545691,0.5141762712271086,0.0,0.7086429272039303,0.41314429393060415,0.6935462843894425,0.49429433837794834,167.00517660917663,0.23465399940011944,0.23645833333333333,0.31527777777777777,1,0,0,1,0,1
unknown,0.5908571811441787,0.47680781174603937,0.0,0.6794148074913668,0.6163381070927674,0.0,0.7325462161358598,0.6182895427374191,0.8993671792580841,0.8582572211324022,1.173337360226113,1.1082034522002513,0.19609375,0.26145833333333335,0,0,0,0,0,1
unknown,0.49246460269208797,0.27819531712122436,0.03333333333333333,0.8074600081590501,0.7157995454851638,0.0,0.87338102843549,0.8387486685112164,0.8189033294097814,0.7940757943037612,999.0,999.0,0.1875,0.25,0,0,1,1,0,1
unknown,0.019178646691547167,0.0,0.3333333333333333,0.06726440032124983,0.03943604733327218,0.3333333333333333,0.0,0.0,0.0,0.0,999.0,999.0,0.7021875,0.93625,0,1,1,1,1,1
unknown,0.0,0.0,0.03333333333333333,0.0917666708666626,0.0917666708666626,0.03333333333333333,0.0,0.0,0.020607993707881096,0.020607993707881096,999.0,999.0,0.703125,0.9375,0,0,1,1,1,1
unknown,0.02269179807748388,0.0,1.6666666666666667,0.004385995604881878,0.0,1.6666666666666667,0.0,0.0,0.0013141416715370486,0.0,579.4384837059544,0.030764001777798696,0.6466875000000001,0.86225,0,1,1,1,1,1
unknown,0.10132374024000088,0.0,0.3333333333333333,0.12210166091988524,0.0,0.3333333333333333,0.06967501256724629,0.0,0.08077108629501815,0.0,0.07449708542857442,0.0,0.45625,0.6083333333333333,0,0,1,1,1,1
unknown,0.08701282639240918,0.0,0.3,0.15719856457248063,0.0,0.2,0.10292326037743692,0.0,0.1201812912055739,0.0,222.07201659159773,0.0,0.453125,0.6041666666666666,0,0,0,1,1,1
unknown,0.16680880776414123,0.024372144864106233,0.4,0.2099847879371306,0.06912139457339564,0.26666666666666666,0.145628703093492,0.019924904042454554,0.16715319286756505,0.034797963655629746,83.38677132393038,0.0,0.453125,0.6041666666666667,0,0,1,1,1,1
unknown,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,499.5,0.0,0.49374999999999997,0.6583333333333333,0,0,0,1,1,1
unknown,0.08955207179825522,0.0,0.7,0.11508033917050622,0.0,0.7,0.0735252754123311,0.0,0.1409622933124859,0.02097969913469777,808.7321879390892,0.0,0.9441964285714284,1.2589285714285712,1,0,1,1,1,1
unknown,0.15552005261182508,0.0,1.0333333333333334,0.29596512835102623,0.007181784495968843,0.8333333333333334,0.27144268302381475,0.0,0.3178842584497345,0.05327373582813231,104.54601438471667,0.33102185209790874,0.14772135416666665,0.19696180555555556,0,0,0,0,0,1
unknown,0.10131037920004156,0.0,0.4666666666666667,0.2821587525398771,0.2639640244743651,0.06666666666666667,0.17288939857208163,0.1443058627255911,0.0011927726556651874,0.0,214.146858344182,0.07286436584764627,0.2468750000000001,0.32916666666666666,1,0,0,1,0,1
unknown,0.0,0.0,0.16666666666666666,0.0396882988999086,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,999.0,999.0,0.453125,0.6041666666666666,1,1,1,1,1,1
unknown,0.0,0.0,0.4,0.03012990250970563,0.0,0.4,0.0,0.0,0.0,0.0,999.0,999.0,0.453125,0.6041666666666667,0,0,1,1,1,1
unknown,0.000948988325656023,0.0,2.9,0.03854548300991631,0.0,2.9,0.0003072842421919612,0.0,0.0008286841033538357,0.0,815.2844378164681,0.0,0.453125,0.6041666666666665,1,0,1,1,1,1
unknown,0.15211513330451004,0.12056468095772661,0.3,0.2710012085117947,0.23739194458581564,0.23333333333333334,0.20949479177581387,0.1763967682543484,0.21061896308252714,0.17590317486453314,222.2228302037177,0.21965588856964155,0.4593749999999999,0.6125,0,1,1,1,1,1
unknown,0.017070279569542803,0.0,0.3333333333333333,0.0969199024346828,0.0,0.3333333333333333,0.02739966957034819,0.0,0.027636544180614897,0.0,699.3344423830133,0.03524486317531133,0.45625,0.6083333333333333,0,0,1,1,1,1
unknown,0.0,0.0,0.26666666666666666,0.04618387187863663,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,499.5,0.0,0.45625,0.6083333333333333,1,0,1,1,1,1
unknown,0.1874427193597228,0.0,0.26666666666666666,0.27294690193885107,0.0,0.1,0.2118806296659601,0.0,0.22270571964069363,0.0,624.4807662565446,0.265749930654657,0.453515625,0.6046875,1,1,1,1,1,1
unknown,0.0,0.0,0.03333333333333333,0.11753220275063934,0.11753220275063934,0.03333333333333333,0.05145027282476754,0.05145027282476754,0.03734918034718867,0.03734918034718867,999.0,999.0,0.45625,0.6083333333333333,1,0,1,1,1,1
unknown,0.0,0.0,0.6666666666666666,0.04618114328903208,0.0,0.6666666666666666,0.0020287147823462707,0.0,0.0044266773741949,0.0,899.1091757561096,0.09041373425048835,0.453125,0.6041666666666665,0,1,1,1,1,1
unknown,0.0,0.0,0.06666666666666667,0.08841078386500872,0.08746221291077375,0.06666666666666667,0.0,0.0,0.0,0.0,999.0,999.0,0.453125,0.6041666666666666,0,0,1,1,1,1
unknown,0.0,0.0,0.9,0.06808916789326692,0.03016512983739105,0.9,0.0018084450512715993,0.0,0.0025466951509862668,0.0,777.0208808156555,0.054140188325443296,0.453125,0.6041666666666666,0,1,1,1,1,1
unknown,0.0,0.0,0.03333333333333333,0.07310316999015246,0.07310316999015246,0.03333333333333333,0.0,0.0,0.024399722446257755,0.024399722446257755,999.0,999.0,0.453125,0.6041666666666666,0,0,1,1,1,1
unknown,0.006993586371696076,0.0,1.5,0.07004978271648918,0.0,1.5,0.008002783394454788,0.0,0.020229755131435108,0.0,888.0148864412458,0.04717680196803471,0.453125,0.6041666666666667,0,1,1,1,1,1
unknown,0.0,0.0,0.06666666666666667,0.0011952367344137118,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.378125,0.5041666666666667,0,0,0,1,1,1
unknown,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.378125,0.5041666666666667,1,0,0,1,1,1
unknown,0.1342574939874669,0.1342574939874669,0.03333333333333333,0.15758753469759104,0.15758753469759104,0.03333333333333333,0.09681585317724922,0.09681585317724922,0.1135843003718306,0.1135843003718306,0.11560836274815287,0.11560836274815287,0.46875,0.625,0,0,1,1,1,0
unknown,0.07671074468210587,0.0,1.0333333333333334,0.13433657939231333,0.015521703680517276,1.0333333333333334,0.08313523129230585,0.0028208077170127754,0.10395693788187069,0.062186347648661724,0.09055986882579466,0.037475541615549855,0.4686491935483871,0.6248655913978495,0,0,1,1,1,1
unknown,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.078537745713556,0.078537745713556,0.328125,0.4375,0,0,0,0,1,0
unknown,0.0498373708826955,0.0,0.4,0.23342766206422252,0.20217620302550382,0.4,0.06839797283528819,0.02958161706058564,0.0,0.0,999.0,999.0,0.23776041666666667,0.3170138888888889,1,0,0,1,0,1
unknown,0.09402155468006446,0.05516830769810042,0.16666666666666666,0.4395036480281056,0.4226496208804131,0.0,0.2638035947682258,0.25172011975768066,0.0,0.0,999.0,999.0,0.184375,0.2458333333333333,0,0,1,1,0,1
unknown,0.13889993826839997,0.0,0.36666666666666664,0.3290123273645727,0.22424321451570042,0.13333333333333333,0.14910764470272747,0.0416181612386959,0.04090503736179668,0.0,999.0,999.0,0.22828125,0.304375,1,0,0,1,0,1
unknown,0.1241861491495567,0.0,0.5666666666666667,0.3856092662329204,0.20834001717703685,0.23333333333333334,0.21035406866516895,0.0,0.1049919110302993,0.0,856.2857142857143,0.0,0.1982142857142857,0.2642857142857143,1,0,0,0,1,1
unknown,0.10075256113584384,0.004129915744607217,0.1,0.40323184539891394,0.3490467243426325,0.0,0.43464024064800727,0.38086651493829,0.4327585824755824,0.3908755307517052,999.0,999.0,0.140625,0.1875,1,0,1,0,1,1
unknown,0.32283111518481833,0.0496088408609686,0.3333333333333333,0.6319343973270407,0.5056368803108883,0.0,0.3996870766744182,0.2706192438806258,0.2491474556743692,0.1396432288068874,666.097193557967,0.24235023128859257,0.18437500000000007,0.24583333333333324,0,0,1,1,0,1
unknown,0.0,0.0,0.03333333333333333,0.20934210432898545,0.20934210432898545,0.03333333333333333,0.11522252897344054,0.11522252897344054,0.2499925651771405,0.2499925651771405,999.0,999.0,0.140625,0.1875,1,0,1,0,1,1
unknown,0.06506764942921794,0.0,0.3,0.30888184620692627,0.199178700892082,0.16666666666666666,0.26457342709491516,0.10528658568267547,0.33445290064519356,0.2736805562786902,999.0,999.0,0.1204861111111111,0.16064814814814815,0,0,1,0,1,1
unknown,0.0,0.0,0.03333333333333333,0.29612807413261427,0.29612807413261427,0.0,0.2541676966209962,0.2541676966209962,0.2708281976216246,0.2708281976216246,999.0,999.0,0.11875,0.15833333333333333,1,0,1,0,1,1
unknown,0.3103944919765896,0.0,0.2,0.5428381760066615,0.4086358910531828,0.0,0.33340280144448736,0.21146992675777498,0.15554139394002112,0.024522515875307807,999.0,999.0,0.209375,0.27916666666666673,0,0,1,1,0,1
unknown,0.0,0.0,0.03333333333333333,0.2404965751501424,0.2404965751501424,0.03333333333333333,0.04720534268335148,0.04720534268335148,0.21938520005155454,0.21938520005155454,999.0,999.0,0.14375,0.19166666666666668,1,0,1,0,1,0
unknown,0.06152545530286567,0.0,0.3,0.3001904193390213,0.2080015298704013,0.1,0.20266199434895638,0.04127767975794527,0.26184396640776836,0.20663838551364863,999.0,999.0,0.12951388888888887,0.1726851851851852,0,0,1,0,1,1
unknown,0.0,0.0,0.03333333333333333,0.3386201725321007,0.3386201725321007,0.0,0.2531836074828717,0.2531836074828717,0.22659419477569728,0.22659419477569728,999.0,999.0,0.128125,0.17083333333333334,1,0,1,0,1,1
unknown,0.648168560136038,0.6437648347234857,0.0,0.6553540209699036,0.6368515368051814,0.0,0.4709570464170697,0.46627108097394254,0.264640230586336,0.2603521816851039,499.65208358999854,0.3041671799970778,0.209375,0.2791666666666667,0,0,1,1,0,0
unknown,0.07059237048323332,0.0,0.4666666666666667,0.4582359538192117,0.3192612236719721,0.0,0.27570416260983654,0.17387922226132516,0.13713276499414592,0.0,927.6551818585028,0.17254601904009925,0.2265625,0.30208333333333337,1,0,0,0,1,1
unknown,0.0,0.0,0.23333333333333334,0.338384153094249,0.2714602784696419,0.03333333333333333,0.1864114073405123,0.12616821193535618,0.004042296124333254,0.0,999.0,999.0,0.19107142857142856,0.2547619047619048,0,0,1,1,0,1
unknown,0.05002169361602504,0.0,0.6,0.4848434907133234,0.3442214485411823,0.0,0.31913495856958585,0.194914389726975,0.08079434215482534,0.0,999.0,999.0,0.18975694444444446,0.25300925925925927,0,0,0,1,1,1
unknown,0.03435775231088959,0.03435775231088959,0.03333333333333333,0.20605360313560095,0.20605360313560095,0.03333333333333333,0.0652003291468974,0.0652003291468974,0.1186066255201189,0.1186066255201189,0.3497157088963203,0.3497157088963203,0.109375,0.14583333333333334,1,0,1,0,1,1
unknown,0.010167276820564428,0.0,0.06666666666666667,0.2380047678751323,0.1968116704032776,0.06666666666666667,0.14582749860557714,0.12995812031504927,0.14267682842176888,0.12153851255992541,0.3047411489276838,0.26669295897728706,0.1140625,0.15208333333333335,0,0,1,0,1,1
unknown,0.0,0.0,0.03333333333333333,0.2864674870895711,0.2864674870895711,0.0,0.17533852618318704,0.17533852618318704,0.12510494703340738,0.12510494703340738,0.24716257325072483,0.24716257325072483,0.11875,0.15833333333333333,0,0,1,0,0,1
unknown,0.0,0.0,0.03333333333333333,0.2773611075763771,0.2773611075763771,0.03333333333333333,0.16815165294647244,0.16815165294647244,0.12019581265616364,0.12019581265616364,0.25121752326652147,0.25121752326652147,0.11875,0.15833333333333333,0,0,1,0,1,1
unknown,0.013865551900269026,0.0,0.06666666666666667,0.2822295067598921,0.27887489931657955,0.03333333333333333,0.18786735203425953,0.16777023369458702,0.1280101525512447,0.10354284471443471,0.2528682151938431,0.24976024613979406,0.121875,0.1625,0,0,1,1,1,1
unknown,0.027913031762808266,0.027913031762808266,0.03333333333333333,0.2900735980161345,0.2900735980161345,0.0,0.22058579786453913,0.22058579786453913,0.16052174506661276,0.16052174506661276,0.24517070766805601,0.24517070766805601,0.121875,0.1625,1,0,1,1,0,1
unknown,0.04855696632424163,0.038291218039370106,0.13333333333333333,0.29770545704660767,0.29161109583564554,0.0,0.2131017059741405,0.20931227565400032,0.14729091902960129,0.13849290526227856,0.24447382427524833,0.23609607717056114,0.1203125,0.16041666666666665,1,0,0,0,0,1
unknown,0.0,0.0,0.03333333333333333,0.255235145539249,0.255235145539249,0.03333333333333333,0.27597895556750784,0.27597895556750784,0.34061645516157557,0.34061645516157557,0.47697743344162996,0.47697743344162996,0.109375,0.14583333333333334,0,0,1,0,0,1
unknown,0.0,0.0,0.03333333333333333,0.244442761977183,0.244442761977183,0.03333333333333333,0.26920588308828,0.26920588308828,0.339952533550277,0.339952533550277,0.4828474614586821,0.4828474614586821,0.1125,0.15,0,0,1,0,1,1
unknown,0.10172914633824126,0.039819969304615094,0.2,0.17418478228470416,0.1396977425044021,0.2,0.2756958057821293,0.21182294222145723,0.3396720690004759,0.32369933185403454,0.5226812913764693,0.5109264856189092,0.11406250000000001,0.15208333333333335,0,0,1,1,1,1
unknown,0.05658784087936336,0.05263849602458635,0.2,0.16858442062409054,0.15843276427376152,0.2,0.22662293855603174,0.2061206674067717,0.31596339656206945,0.29908505316191597,0.5194617740960856,0.5054393898810113,0.11874999999999998,0.15833333333333333,1,0,1,1,1,1
unknown,0.01401929917707175,0.0,0.1,0.13352278468704873,0.12203854181869976,0.1,0.052043002170867124,0.025813037355220298,0.11316294151063067,0.10387298953025188,0.34365177573748523,0.33864840652743616,0.1395833333333333,0.18611111111111112,1,0,1,0,1,1
unknown,0.0,0.0,0.1,0.03713009774558675,0.020687681478069857,0.1,0.00022442469744976011,0.0,0.20423222840377186,0.20068894560245948,0.4645741579744069,0.45874791309901075,0.146875,0.19583333333333333,0,0,1,0,1,1
unknown,0.031183449749684927,0.031183449749684927,0.03333333333333333,0.01214576641115251,0.01214576641115251,0.03333333333333333,0.020341319255764875,0.020341319255764875,0.22185030780566742,0.22185030780566742,0.4634728018550079,0.4634728018550079,0.146875,0.19583333333333333,1,0,1,0,1,1
unknown,0.044208474207762555,0.026458446471523987,0.16666666666666666,0.0028071843837488286,0.0,0.16666666666666666,0.0,0.0,0.21144537007401082,0.2034178803871895,0.4634958845841138,0.4599984089500845,0.14750000000000002,0.19666666666666668,1,0,0,0,1,1
unknown,0.5338465536282541,0.36522331739209996,0.0,0.7322921920658995,0.6866288002987375,0.0,0.5509493693417907,0.4907842452975031,0.47564859252638464,0.4418165764670785,999.0,999.0,0.14999999999999997,0.20000000000000004,0,0,1,1,0,1
unknown,0.12029699806791272,0.10171996679752571,0.16666666666666666,0.02292980631010436,0.0,0.16666666666666666,0.15990089534619184,0.06143187319772504,0.6640621501875101,0.5574885060543403,999.0,999.0,0.139375,0.18583333333333335,0,0,0,0,0,1
unknown,0.4424670933973804,0.0729848720332547,0.1,0.7550899179766084,0.4973719639709999,0.0,0.5567869656382035,0.3287993316216761,0.47739914865855065,0.3349187864017039,999.0,999.0,0.13656249999999998,0.18208333333333332,0,0,1,1,0,1
unknown,0.0358211294322178,0.0129038230405319,0.23333333333333334,0.08187667773448555,0.030523238159686977,0.23333333333333334,0.13253484509689045,0.09413692244117348,0.6313704103934826,0.4443465184216805,999.0,999.0,0.13526785714285716,0.18035714285714285,0,0,0,0,0,1
unknown,0.2117442585580602,0.013318089431018186,0.2,0.6889768336401461,0.5538621651097662,0.0,0.48939629951871716,0.3850022780773049,0.36318953315567964,0.31991251055789344,999.0,999.0,0.1432291666666667,0.1909722222222222,0,0,1,1,0,1
unknown,0.0033389814655356426,0.0,0.2,0.019208585499793616,0.0,0.2,0.06443520488110692,0.012815638201844068,0.5869470789444419,0.5099452979025195,999.0,999.0,0.14427083333333332,0.1923611111111111,0,0,0,0,0,1
unknown,0.09617496440962425,0.0,0.13333333333333333,0.5861072953933861,0.4860824755374742,0.0,0.38567603840214054,0.30854348665928677,0.27397162921227924,0.2214261322714336,999.0,999.0,0.1475,0.19666666666666666,0,0,1,1,0,1
unknown,0.0010118484814357746,0.0,0.5666666666666667,0.3667001966150386,0.18865905787441192,0.03333333333333333,0.21816656994487701,0.032072273014398606,0.0,0.0,999.0,999.0,0.2034926470588235,0.2713235294117647,0,0,0,1,1,1
unknown,0.0,0.0,0.3333333333333333,0.3723113022295117,0.34280613917898173,0.0,0.21901449053200012,0.19466692576698652,0.000864840137988088,0.0,999.0,999.0,0.1965625,0.2620833333333333,0,0,1,1,0,1
unknown,0.024041761730457183,0.0,0.4666666666666667,0.35414814618165397,0.27858902695405713,0.06666666666666667,0.18091421203917638,0.10328101039057488,0.0,0.0,856.298534497157,0.06757578608567487,0.22544642857142855,0.3005952380952381,1,0,0,0,1,1
unknown,0.05342725608644157,0.05342725608644157,0.03333333333333333,0.08700684451455062,0.08700684451455062,0.03333333333333333,0.2475382310304127,0.2475382310304127,0.6689221398331436,0.6689221398331436,0.9805220075322446,0.9805220075322446,0.184375,0.24583333333333332,1,0,0,0,1,1
unknown,0.08594643606876835,0.05650575308103392,0.2,0.1451842237907558,0.09433627416355977,0.2,0.3049895146136857,0.2514846802992927,0.7311623832441917,0.6721414720103414,1.0409989335562677,0.9799569774131177,0.18177083333333333,0.24236111111111114,0,0,0,0,0,1
unknown,0.09025561489347118,0.07816608611551175,0.23333333333333334,0.0,0.0,0.23333333333333334,0.10033882728860984,0.0791247575567449,0.46364006652822676,0.4409939378130257,0.6343138815768451,0.6224099905447745,0.12232142857142858,0.1630952380952381,0,0,0,0,0,1
unknown,0.06820049266296939,0.0,0.6333333333333333,0.24964355935053503,0.17714718444287114,0.3,0.0902702285842901,0.02915861844206833,0.002449408410136392,0.0,437.19383726435535,0.13039512815446425,0.22294921875,0.297265625,1,0,0,1,0,1
unknown,0.010669598323070992,0.006040737216144719,0.06666666666666667,0.33485639929460054,0.3317850876061346,0.0,0.13423327110708397,0.132428023295694,0.06404505974818953,0.06338920733739584,999.0,999.0,0.209375,0.2791666666666667,0,0,0,0,0,1
unknown,0.003539991771051541,0.0,0.43333333333333335,0.26112729780197796,0.17178390526149742,0.23333333333333334,0.06704353310406898,0.015393061584161259,0.008596736659254449,0.0,614.868205097244,0.18152751026376357,0.2463942307692308,0.3285256410256411,1,0,0,1,0,1
unknown,0.38324287343570396,0.17218194540297585,0.06666666666666667,0.4978132465227322,0.4362504172906949,0.0,0.29662110397325947,0.23753314867439257,0.02246356175729433,0.0,799.2020833732239,0.010416866119825076,0.215625,0.2875,1,0,0,0,1,1
unknown,0.029682544290665056,0.0,0.3,0.20394308273646297,0.11404200388921051,0.23333333333333334,0.1279153861914462,0.010827811300259003,0.2687955410291166,0.11912972938702841,666.1435640040488,0.3639495329450824,0.16319444444444445,0.2175925925925926,1,0,1,0,1,1
unknown,0.3659957296121979,0.0,0.13333333333333333,0.5388947219579525,0.43985137263394775,0.0,0.3388308441215134,0.23694738348290476,0.04734106079648599,0.0,999.0,999.0,0.19375000000000003,0.25833333333333336,0,0,1,1,0,1
unknown,0.0,0.0,0.03333333333333333,0.2140326015173338,0.2140326015173338,0.03333333333333333,0.13113703298978868,0.13113703298978868,0.26704732010532567,0.26704732010532567,0.49119458877031014,0.49119458877031014,0.1375,0.18333333333333332,1,0,1,0,1,1
unknown,0.06646473502714172,0.0,0.23333333333333334,0.3291703087585747,0.22673275326424572,0.13333333333333333,0.26680556282587403,0.13262439271171414,0.36827509689438614,0.29458701749963473,856.3647217330074,0.5530521310520371,0.1174107142857143,0.15654761904761902,0,0,1,0,1,1
unknown,0.39976466090523616,0.0,0.06666666666666667,0.5092276310140241,0.39568294083691624,0.0,0.3075172715844342,0.19298277446821682,0.06585675878078297,0.0,832.52831555057,0.16989330342051442,0.2015625,0.26875,0,0,1,1,0,1
unknown,0.0,0.0,0.1,0.3876312878102453,0.38636452143661504,0.0,0.2109050341851543,0.2085776565717512,0.0,0.0,999.0,999.0,0.203125,0.2708333333333333,1,0,1,1,0,1
unknown,0.0,0.0,0.06666666666666667,0.1773424511422584,0.16219529184686035,0.06666666666666667,0.0575064772587968,0.043475690475804074,0.19019236645429455,0.17471424351835646,499.7208579077308,0.44171581546168226,0.15625,0.20833333333333334,1,0,1,1,1,1
unknown,0.0,0.0,0.03333333333333333,0.2154818470891539,0.2154818470891539,0.03333333333333333,0.0975864548958563,0.0975864548958563,0.27846917382657543,0.27846917382657543,999.0,999.0,0.134375,0.17916666666666667,1,0,0,0,1,1
unknown,0.0,0.0,0.1,0.24485850550017338,0.24273731662874395,0.1,0.12733470888026832,0.11597979557691657,0.3127041159207005,0.3108322748878618,999.0,999.0,0.121875,0.1625,0,0,0,0,1,1
unknown,0.17684316839133807,0.07760002348195588,0.1,0.4197505654284032,0.4028226434086611,0.0,0.3764833332667776,0.31301275500324804,0.3224092881339648,0.27640467651907846,999.0,999.0,0.128125,0.1708333333333333,0,0,1,0,1,1
unknown,0.0,0.0,0.03333333333333333,0.34424227120343664,0.34424227120343664,0.0,0.23219952273182815,0.23219952273182815,0.22484674870389781,0.22484674870389781,999.0,999.0,0.128125,0.17083333333333334,1,0,1,0,1,1
unknown,0.6354343170763507,0.6354343170763507,0.0,0.6060090586602199,0.6060090586602199,0.0,0.4130144735014685,0.4130144735014685,0.11017109192669328,0.11017109192669328,999.0,999.0,0.20625,0.275,0,0,1,1,0,1
unknown,0.0,0.0,0.6,0.39269904194882954,0.3758941017195785,0.0,0.25901517687222914,0.24205336204628977,0.0,0.0,277.5893655702028,0.09557205643508357,0.17395833333333333,0.23194444444444443,0,0,0,1,1,1
unknown,0.0,0.0,0.1,0.41503925062186653,0.40348664036523757,0.0,0.26846252136303245,0.26206749625229,0.0,0.0,0.0,0.0,0.2760416666666667,0.3680555555555556,1,0,0,0,1,1
unknown,0.0,0.0,0.03333333333333333,0.49593443917266605,0.49593443917266605,0.0,0.32246333717763837,0.32246333717763837,0.0,0.0,999.0,999.0,0.271875,0.3625,1,0,0,0,0,1
